Source_Airport,Destination_Airport,Route_Type,Latitude_Source,Longitude_Source,Country_Source,Latitude_Dest,Longitude_Dest,Country_Dest,Distance_km,Est_Duration_hr,Source_in_India,Dest_in_India,Source_Flight_Frequency,Destination_Flight_Frequency,Region_Pair
GAY,GBI,Domestic,24.744301,84.951202,IN,17.308154,76.965246,IN,1170.1247291439597,1.95,True,True,109,152,IN → IN
GAY,GOI,Domestic,24.744301,84.951202,IN,15.3808,73.831398,IN,1558.28890632948,2.6,True,True,109,153,IN → IN
GAY,HYD,Domestic,24.744301,84.951202,IN,17.231318,78.429855,IN,1074.8322074352757,1.79,True,True,109,154,IN → IN
GAY,BPM,Domestic,24.744301,84.951202,IN,17.4531,78.467598,IN,1052.980729835892,1.75,True,True,109,155,IN → IN
GAY,VDY,Domestic,24.744301,84.951202,IN,15.175921,76.63303,IN,1373.029025677287,2.29,True,True,109,156,IN → IN
GAY,CNN,Domestic,24.744301,84.951202,IN,11.918614,75.547211,IN,1735.938806225371,2.89,True,True,109,157,IN → IN
GAY,KJB,Domestic,24.744301,84.951202,IN,15.716288,78.16923,IN,1227.566951931601,2.05,True,True,109,158,IN → IN
GAY,IXM,Domestic,24.744301,84.951202,IN,9.83450984955,78.09339904790001,IN,1809.643369735472,3.02,True,True,109,159,IN → IN
GAY,IXE,Domestic,24.744301,84.951202,IN,12.9612998962,74.8900985718,IN,1682.8261855203589,2.8,True,True,109,160,IN → IN
GAY,MAA,Domestic,24.744301,84.951202,IN,12.990005,80.169296,IN,1400.0873547808485,2.33,True,True,109,161,IN → IN
GAY,MYQ,Domestic,24.744301,84.951202,IN,12.23,76.655833,IN,1642.3824096013766,2.74,True,True,109,162,IN → IN
GAY,NVY,Domestic,24.744301,84.951202,IN,11.612956,79.527382,IN,1567.930053821559,2.61,True,True,109,163,IN → IN
GAY,IXZ,Domestic,24.744301,84.951202,IN,11.641208,92.729643,IN,1671.5278972074716,2.79,True,True,109,164,IN → IN
GAY,PNY,Domestic,24.744301,84.951202,IN,11.968,79.812,IN,1520.132287260578,2.53,True,True,109,165,IN → IN
GAY,PUT,Domestic,24.744301,84.951202,IN,14.1492996216,77.7910995483,IN,1396.1636757062538,2.33,True,True,109,166,IN → IN
GAY,RMD,Domestic,24.744301,84.951202,IN,18.701,79.3923,IN,883.6358092611783,1.47,True,True,109,167,IN → IN
GAY,RJA,Domestic,24.744301,84.951202,IN,17.105799,81.813204,IN,909.6202267553456,1.52,True,True,109,168,IN → IN
GAY,SXV,Domestic,24.744301,84.951202,IN,11.78330039978,78.06559753418,IN,1613.2660523253048,2.69,True,True,109,169,IN → IN
GAY,TJV,Domestic,24.744301,84.951202,IN,10.723835,79.109457,IN,1676.531893691821,2.79,True,True,109,170,IN → IN
GAY,TCR,Domestic,24.744301,84.951202,IN,8.724241,78.025803,IN,1926.779045972636,3.21,True,True,109,171,IN → IN
GAY,TIR,Domestic,24.744301,84.951202,IN,13.632499694800002,79.543296814,IN,1359.3302349422736,2.27,True,True,109,172,IN → IN
GAY,TRZ,Domestic,24.744301,84.951202,IN,10.766223,78.71774,IN,1687.8092236037471,2.81,True,True,109,173,IN → IN
GAY,TRV,Domestic,24.744301,84.951202,IN,8.48212,76.920097,IN,1998.948332728594,3.33,True,True,109,174,IN → IN
GAY,WGC,Domestic,24.744301,84.951202,IN,17.9144,79.602203,IN,939.7700327157831,1.57,True,True,109,175,IN → IN
IMF,JRG,Domestic,24.7600002289,93.896697998,IN,21.9135,84.0504,IN,1053.601785277497,1.76,True,True,108,83,IN → IN
IMF,PYB,Domestic,24.7600002289,93.896697998,IN,18.879549,82.552478,IN,1340.336993672694,2.23,True,True,108,84,IN → IN
IMF,IXW,Domestic,24.7600002289,93.896697998,IN,22.813706,86.168981,IN,815.3771927559274,1.36,True,True,108,85,IN → IN
IMF,JRH,Domestic,24.7600002289,93.896697998,IN,26.730456,94.175416,IN,220.87555821303744,0.37,True,True,108,86,IN → IN
IMF,KBK,Domestic,24.7600002289,93.896697998,IN,26.776534,83.889214,IN,1026.5842426302672,1.71,True,True,108,87,IN → IN
IMF,IXQ,Domestic,24.7600002289,93.896697998,IN,24.134325,91.810769,IN,222.31222909653172,0.37,True,True,108,88,IN → IN
IMF,IXH,Domestic,24.7600002289,93.896697998,IN,24.308657,92.00768,IN,197.56296397761244,0.33,True,True,108,89,IN → IN
IMF,IXS,Domestic,24.7600002289,93.896697998,IN,24.9129009247,92.9786987305,IN,94.18287841806882,0.16,True,True,108,90,IN → IN
IMF,IXN,Domestic,24.7600002289,93.896697998,IN,24.061899,91.603897,IN,244.78585585360415,0.41,True,True,108,91,IN → IN
IMF,AJL,Domestic,24.7600002289,93.896697998,IN,23.840599,92.619698,IN,164.92162964298555,0.27,True,True,108,92,IN → IN
IMF,IXI,Domestic,24.7600002289,93.896697998,IN,27.295682,94.097266,IN,282.6660456256217,0.47,True,True,108,93,IN → IN
IMF,LDA,Domestic,24.7600002289,93.896697998,IN,25.01018,88.126917,IN,582.6230150553611,0.97,True,True,108,94,IN → IN
IMF,DIB,Domestic,24.7600002289,93.896697998,IN,27.4839000702,95.0168991089,IN,322.865623322235,0.54,True,True,108,95,IN → IN
IMF,DMU,Domestic,24.7600002289,93.896697998,IN,25.8838996887,93.7711029053,IN,125.60784136503888,0.21,True,True,108,96,IN → IN
IMF,MZU,Domestic,24.7600002289,93.896697998,IN,26.119101,85.313698,IN,874.8172505286327,1.46,True,True,108,97,IN → IN
IMF,IXT,Domestic,24.7600002289,93.896697998,IN,28.064786,95.336952,IN,394.4625990232964,0.66,True,True,108,98,IN → IN
IMF,PAT,Domestic,24.7600002289,93.896697998,IN,25.591299,85.087997,IN,891.0759626760938,1.49,True,True,108,99,IN → IN
IMF,IXR,Domestic,24.7600002289,93.896697998,IN,23.314300537100003,85.3217010498,IN,885.354895061109,1.48,True,True,108,100,IN → IN
IMF,RRK,Domestic,24.7600002289,93.896697998,IN,22.256571,84.815193,IN,966.6819220268196,1.61,True,True,108,101,IN → IN
IMF,RUP,Domestic,24.7600002289,93.896697998,IN,26.141867,89.907892,IN,428.92747729412207,0.71,True,True,108,102,IN → IN
IMF,TEI,Domestic,24.7600002289,93.896697998,IN,27.9412002563,96.1343994141,IN,418.1126882338556,0.7,True,True,108,103,IN → IN
IMF,TEZ,Domestic,24.7600002289,93.896697998,IN,26.7091007232666,92.78469848632812,IN,243.6726635491341,0.41,True,True,108,104,IN → IN
IMF,VTZ,Domestic,24.7600002289,93.896697998,IN,17.723506,83.227729,IN,1353.5637932391803,2.26,True,True,108,105,IN → IN
IMF,ZER,Domestic,24.7600002289,93.896697998,IN,27.588301,93.828102,IN,314.5671615885154,0.52,True,True,108,106,IN → IN
IMF,AGR,Domestic,24.7600002289,93.896697998,IN,27.157683,77.960942,IN,1614.1790028314629,2.69,True,True,108,107,IN → IN
IMF,HRH,Domestic,24.7600002289,93.896697998,IN,27.861437,78.145404,IN,1606.168480609986,2.68,True,True,108,108,IN → IN
IMF,IXD,Domestic,24.7600002289,93.896697998,IN,25.4401,81.733902,IN,1226.6341966420712,2.04,True,True,108,109,IN → IN
IMF,ATQ,Domestic,24.7600002289,93.896697998,IN,31.7096,74.797302,IN,2020.5687110409613,3.37,True,True,108,110,IN → IN
IMF,AIP,Domestic,24.7600002289,93.896697998,IN,31.4338,75.758797,IN,1924.463468533757,3.21,True,True,108,111,IN → IN
IMF,BKB,Domestic,24.7600002289,93.896697998,IN,28.070601,73.207199,IN,2090.3032815207584,3.48,True,True,108,112,IN → IN
IMF,KUU,Domestic,24.7600002289,93.896697998,IN,31.876699,77.154404,IN,1816.947075830314,3.03,True,True,108,113,IN → IN
IMF,BUP,Domestic,24.7600002289,93.896697998,IN,30.2701,74.755798,IN,1981.5191804004671,3.3,True,True,108,114,IN → IN
IMF,BEK,Domestic,24.7600002289,93.896697998,IN,28.4221,79.450798,IN,1491.856440559147,2.49,True,True,108,115,IN → IN
IMF,IXC,Domestic,24.7600002289,93.896697998,IN,30.6735,76.788498,IN,1805.339543133789,3.01,True,True,108,116,IN → IN
IMF,KNU,Domestic,24.7600002289,93.896697998,IN,26.404301,80.410103,IN,1364.2708882946267,2.27,True,True,108,117,IN → IN
IMF,DED,Domestic,24.7600002289,93.896697998,IN,30.189243,78.176651,IN,1662.251004941583,2.77,True,True,108,118,IN → IN
IMF,DEL,Domestic,24.7600002289,93.896697998,IN,28.55563,77.09519,IN,1720.4730387960171,2.87,True,True,108,119,IN → IN
IMF,HDO,Domestic,24.7600002289,93.896697998,IN,28.707701,77.358902,IN,1698.324202796213,2.83,True,True,108,120,IN → IN
IMF,DHM,Domestic,24.7600002289,93.896697998,IN,32.164902,76.263018,IN,1906.8839682062644,3.18,True,True,108,121,IN → IN
IMF,GWL,Domestic,24.7600002289,93.896697998,IN,26.29330062866211,78.22779846191406,IN,1580.4559912037014,2.63,True,True,108,122,IN → IN
IMF,HSS,Domestic,24.7600002289,93.896697998,IN,29.179399,75.755302,IN,1861.5330803990064,3.1,True,True,108,123,IN → IN
IMF,JDH,Domestic,24.7600002289,93.896697998,IN,26.251100540161133,73.04889678955078,IN,2096.553191306444,3.49,True,True,108,124,IN → IN
IMF,JAI,Domestic,24.7600002289,93.896697998,IN,26.8242,75.812202,IN,1823.4778761260127,3.04,True,True,108,125,IN → IN
IMF,JSA,Domestic,24.7600002289,93.896697998,IN,26.8887,70.864998,IN,2314.177001780836,3.86,True,True,108,126,IN → IN
IMF,IXJ,Domestic,24.7600002289,93.896697998,IN,32.688849,74.838152,IN,2052.591041881589,3.42,True,True,108,127,IN → IN
IMF,KQH,Domestic,24.7600002289,93.896697998,IN,26.591007,74.812956,IN,1921.4969655619748,3.2,True,True,108,128,IN → IN
IMF,KTU,Domestic,24.7600002289,93.896697998,IN,25.160200119,75.84559631350001,IN,1818.910499719296,3.03,True,True,108,129,IN → IN
IMF,LUH,Domestic,24.7600002289,93.896697998,IN,30.854700088500977,75.95259857177734,IN,1887.6158864078495,3.15,True,True,108,130,IN → IN
IMF,IXL,Domestic,24.7600002289,93.896697998,IN,34.135899,77.546501,IN,1891.623532685385,3.15,True,True,108,131,IN → IN
IMF,LKO,Domestic,24.7600002289,93.896697998,IN,26.7605991364,80.8892974854,IN,1320.8429085081923,2.2,True,True,108,132,IN → IN
IMF,MZS,Domestic,24.7600002289,93.896697998,IN,28.81746,78.92187,IN,1552.0251192939745,2.59,True,True,108,133,IN → IN
IMF,IXP,Domestic,24.7600002289,93.896697998,IN,32.233611,75.634444,IN,1964.9019531524063,3.27,True,True,108,134,IN → IN
IMF,PGH,Domestic,24.7600002289,93.896697998,IN,29.0334,79.473701,IN,1505.847976873926,2.51,True,True,108,135,IN → IN
IMF,SLV,Domestic,24.7600002289,93.896697998,IN,31.0818,77.068001,IN,1794.0320544589283,2.99,True,True,108,136,IN → IN
IMF,SWN,Domestic,24.7600002289,93.896697998,IN,29.994303,77.42456,IN,1725.3910710354885,2.88,True,True,108,137,IN → IN
IMF,SXR,Domestic,24.7600002289,93.896697998,IN,33.987099,74.7742,IN,2112.799919400616,3.52,True,True,108,138,IN → IN
IMF,TNI,Domestic,24.7600002289,93.896697998,IN,24.56262,80.852927,IN,1317.7943507385305,2.2,True,True,108,139,IN → IN
IMF,VSV,Domestic,24.7600002289,93.896697998,IN,27.499732,82.032927,IN,1222.3331388596453,2.04,True,True,108,140,IN → IN
IMF,AGX,Domestic,24.7600002289,93.896697998,IN,10.8237,72.176003,IN,2765.829286631249,4.61,True,True,108,141,IN → IN
IMF,BEP,Domestic,24.7600002289,93.896697998,IN,15.162799835205078,76.88279724121094,IN,2070.689514921546,3.45,True,True,108,142,IN → IN
IMF,BLR,Domestic,24.7600002289,93.896697998,IN,13.1979,77.706299,IN,2129.7210225833683,3.55,True,True,108,143,IN → IN
IMF,IXX,Domestic,24.7600002289,93.896697998,IN,17.9081,77.487099,IN,1860.5282399810835,3.1,True,True,108,144,IN → IN
IMF,VGA,Domestic,24.7600002289,93.896697998,IN,16.530399,80.796799,IN,1640.0777230327485,2.73,True,True,108,145,IN → IN
IMF,CJB,Domestic,24.7600002289,93.896697998,IN,11.029999733,77.0434036255,IN,2342.8390404827137,3.9,True,True,108,146,IN → IN
IMF,COK,Domestic,24.7600002289,93.896697998,IN,10.151047,76.400838,IN,2460.9583303232944,4.1,True,True,108,147,IN → IN
IMF,CCJ,Domestic,24.7600002289,93.896697998,IN,11.1368,75.955299,IN,2423.12530885976,4.04,True,True,108,148,IN → IN
IMF,CDP,Domestic,24.7600002289,93.896697998,IN,14.513154,78.769183,IN,1948.6493574875224,3.25,True,True,108,149,IN → IN
IMF,CBD,Domestic,24.7600002289,93.896697998,IN,9.153056,92.819273,IN,1739.1625679772585,2.9,True,True,108,150,IN → IN
IMF,GOX,Domestic,24.7600002289,93.896697998,IN,15.744257,73.860625,IN,2314.243825418666,3.86,True,True,108,151,IN → IN
IMF,GBI,Domestic,24.7600002289,93.896697998,IN,17.308154,76.965246,IN,1940.43182760618,3.23,True,True,108,152,IN → IN
IMF,GOI,Domestic,24.7600002289,93.896697998,IN,15.3808,73.831398,IN,2336.742751559913,3.89,True,True,108,153,IN → IN
IMF,HYD,Domestic,24.7600002289,93.896697998,IN,17.231318,78.429855,IN,1808.743559726115,3.01,True,True,108,154,IN → IN
IMF,BPM,Domestic,24.7600002289,93.896697998,IN,17.4531,78.467598,IN,1792.9899628918686,2.99,True,True,108,155,IN → IN
IMF,VDY,Domestic,24.7600002289,93.896697998,IN,15.175921,76.63303,IN,2092.234829171122,3.49,True,True,108,156,IN → IN
IMF,CNN,Domestic,24.7600002289,93.896697998,IN,11.918614,75.547211,IN,2401.1845625854394,4.0,True,True,108,157,IN → IN
IMF,KJB,Domestic,24.7600002289,93.896697998,IN,15.716288,78.16923,IN,1921.9048496702217,3.2,True,True,108,158,IN → IN
IMF,IXM,Domestic,24.7600002289,93.896697998,IN,9.83450984955,78.09339904790001,IN,2355.231382280404,3.93,True,True,108,159,IN → IN
IMF,IXE,Domestic,24.7600002289,93.896697998,IN,12.9612998962,74.8900985718,IN,2387.058666096008,3.98,True,True,108,160,IN → IN
IMF,MAA,Domestic,24.7600002289,93.896697998,IN,12.990005,80.169296,IN,1946.2750626306567,3.24,True,True,108,161,IN → IN
IMF,MYQ,Domestic,24.7600002289,93.896697998,IN,12.23,76.655833,IN,2286.1407691347954,3.81,True,True,108,162,IN → IN
IMF,NVY,Domestic,24.7600002289,93.896697998,IN,11.612956,79.527382,IN,2103.985907518743,3.51,True,True,108,163,IN → IN
IMF,IXZ,Domestic,24.7600002289,93.896697998,IN,11.641208,92.729643,IN,1463.9128672659456,2.44,True,True,108,164,IN → IN
IMF,PNY,Domestic,24.7600002289,93.896697998,IN,11.968,79.812,IN,2054.077368922626,3.42,True,True,108,165,IN → IN
IMF,PUT,Domestic,24.7600002289,93.896697998,IN,14.1492996216,77.7910995483,IN,2056.7311149292773,3.43,True,True,108,166,IN → IN
IMF,RMD,Domestic,24.7600002289,93.896697998,IN,18.701,79.3923,IN,1641.272250581733,2.74,True,True,108,167,IN → IN
IMF,RJA,Domestic,24.7600002289,93.896697998,IN,17.105799,81.813204,IN,1514.9734923584872,2.52,True,True,108,168,IN → IN
IMF,SXV,Domestic,24.7600002289,93.896697998,IN,11.78330039978,78.06559753418,IN,2204.22601494809,3.67,True,True,108,169,IN → IN
IMF,TJV,Domestic,24.7600002289,93.896697998,IN,10.723835,79.109457,IN,2207.0651252865346,3.68,True,True,108,170,IN → IN
IMF,TCR,Domestic,24.7600002289,93.896697998,IN,8.724241,78.025803,IN,2451.5413535510475,4.09,True,True,108,171,IN → IN
IMF,TIR,Domestic,24.7600002289,93.896697998,IN,13.632499694800002,79.543296814,IN,1947.2574469680449,3.25,True,True,108,172,IN → IN
IMF,TRZ,Domestic,24.7600002289,93.896697998,IN,10.766223,78.71774,IN,2233.065192131448,3.72,True,True,108,173,IN → IN
IMF,TRV,Domestic,24.7600002289,93.896697998,IN,8.48212,76.920097,IN,2553.0519804471583,4.26,True,True,108,174,IN → IN
IMF,WGC,Domestic,24.7600002289,93.896697998,IN,17.9144,79.602203,IN,1663.145336817341,2.77,True,True,108,175,IN → IN
JRG,PYB,Domestic,21.9135,84.0504,IN,18.879549,82.552478,IN,371.7209794600111,0.62,True,True,107,84,IN → IN
JRG,IXW,Domestic,21.9135,84.0504,IN,22.813706,86.168981,IN,239.74829021454204,0.4,True,True,107,85,IN → IN
JRG,JRH,Domestic,21.9135,84.0504,IN,26.730456,94.175416,IN,1156.696776504076,1.93,True,True,107,86,IN → IN
JRG,KBK,Domestic,21.9135,84.0504,IN,26.776534,83.889214,IN,540.9909694893503,0.9,True,True,107,87,IN → IN
JRG,IXQ,Domestic,21.9135,84.0504,IN,24.134325,91.810769,IN,831.5206957988493,1.39,True,True,107,88,IN → IN
JRG,IXH,Domestic,21.9135,84.0504,IN,24.308657,92.00768,IN,856.0883268781245,1.43,True,True,107,89,IN → IN
JRG,IXS,Domestic,21.9135,84.0504,IN,24.9129009247,92.9786987305,IN,969.8785113835548,1.62,True,True,107,90,IN → IN
JRG,IXN,Domestic,21.9135,84.0504,IN,24.061899,91.603897,IN,809.1265924515526,1.35,True,True,107,91,IN → IN
JRG,AJL,Domestic,21.9135,84.0504,IN,23.840599,92.619698,IN,903.5025947473956,1.51,True,True,107,92,IN → IN
JRG,IXI,Domestic,21.9135,84.0504,IN,27.295682,94.097266,IN,1178.206075340266,1.96,True,True,107,93,IN → IN
JRG,LDA,Domestic,21.9135,84.0504,IN,25.01018,88.126917,IN,539.8049175768169,0.9,True,True,107,94,IN → IN
JRG,DIB,Domestic,21.9135,84.0504,IN,27.4839000702,95.0168991089,IN,1268.377154980868,2.11,True,True,107,95,IN → IN
JRG,DMU,Domestic,21.9135,84.0504,IN,25.8838996887,93.7711029053,IN,1081.8894866561243,1.8,True,True,107,96,IN → IN
JRG,MZU,Domestic,21.9135,84.0504,IN,26.119101,85.313698,IN,484.9129053094192,0.81,True,True,107,97,IN → IN
JRG,IXT,Domestic,21.9135,84.0504,IN,28.064786,95.336952,IN,1326.27290972163,2.21,True,True,107,98,IN → IN
JRG,PAT,Domestic,21.9135,84.0504,IN,25.591299,85.087997,IN,422.3600650161143,0.7,True,True,107,99,IN → IN
JRG,IXR,Domestic,21.9135,84.0504,IN,23.314300537100003,85.3217010498,IN,203.19702329182832,0.34,True,True,107,100,IN → IN
JRG,RRK,Domestic,21.9135,84.0504,IN,22.256571,84.815193,IN,87.5492215525609,0.15,True,True,107,101,IN → IN
JRG,RUP,Domestic,21.9135,84.0504,IN,26.141867,89.907892,IN,758.0525600235751,1.26,True,True,107,102,IN → IN
JRG,TEI,Domestic,21.9135,84.0504,IN,27.9412002563,96.1343994141,IN,1389.5146888457398,2.32,True,True,107,103,IN → IN
JRG,TEZ,Domestic,21.9135,84.0504,IN,26.7091007232666,92.78469848632812,IN,1032.826937654453,1.72,True,True,107,104,IN → IN
JRG,VTZ,Domestic,21.9135,84.0504,IN,17.723506,83.227729,IN,473.7826340420128,0.79,True,True,107,105,IN → IN
JRG,ZER,Domestic,21.9135,84.0504,IN,27.588301,93.828102,IN,1171.033127970332,1.95,True,True,107,106,IN → IN
JRG,AGR,Domestic,21.9135,84.0504,IN,27.157683,77.960942,IN,847.92103614058,1.41,True,True,107,107,IN → IN
JRG,HRH,Domestic,21.9135,84.0504,IN,27.861437,78.145404,IN,889.7300489064116,1.48,True,True,107,108,IN → IN
JRG,IXD,Domestic,21.9135,84.0504,IN,25.4401,81.733902,IN,457.5959871282966,0.76,True,True,107,109,IN → IN
JRG,ATQ,Domestic,21.9135,84.0504,IN,31.7096,74.797302,IN,1423.2933552795669,2.37,True,True,107,110,IN → IN
JRG,AIP,Domestic,21.9135,84.0504,IN,31.4338,75.758797,IN,1340.3053912741216,2.23,True,True,107,111,IN → IN
JRG,BKB,Domestic,21.9135,84.0504,IN,28.070601,73.207199,IN,1288.5781466050528,2.15,True,True,107,112,IN → IN
JRG,KUU,Domestic,21.9135,84.0504,IN,31.876699,77.154404,IN,1301.0782765918073,2.17,True,True,107,113,IN → IN
JRG,BUP,Domestic,21.9135,84.0504,IN,30.2701,74.755798,IN,1312.238816401227,2.19,True,True,107,114,IN → IN
JRG,BEK,Domestic,21.9135,84.0504,IN,28.4221,79.450798,IN,858.8632660928656,1.43,True,True,107,115,IN → IN
JRG,IXC,Domestic,21.9135,84.0504,IN,30.6735,76.788498,IN,1212.8437380979444,2.02,True,True,107,116,IN → IN
JRG,KNU,Domestic,21.9135,84.0504,IN,26.404301,80.410103,IN,620.9984597341288,1.03,True,True,107,117,IN → IN
JRG,DED,Domestic,21.9135,84.0504,IN,30.189243,78.176651,IN,1090.8812655325812,1.82,True,True,107,118,IN → IN
JRG,DEL,Domestic,21.9135,84.0504,IN,28.55563,77.09519,IN,1016.7969749377914,1.69,True,True,107,119,IN → IN
JRG,HDO,Domestic,21.9135,84.0504,IN,28.707701,77.358902,IN,1011.0420247364826,1.69,True,True,107,120,IN → IN
JRG,DHM,Domestic,21.9135,84.0504,IN,32.164902,76.263018,IN,1375.2144743287215,2.29,True,True,107,121,IN → IN
JRG,GWL,Domestic,21.9135,84.0504,IN,26.29330062866211,78.22779846191406,IN,765.591693632973,1.28,True,True,107,122,IN → IN
JRG,HSS,Domestic,21.9135,84.0504,IN,29.179399,75.755302,IN,1159.1008421921974,1.93,True,True,107,123,IN → IN
JRG,JDH,Domestic,21.9135,84.0504,IN,26.251100540161133,73.04889678955078,IN,1215.8773831233932,2.03,True,True,107,124,IN → IN
JRG,JAI,Domestic,21.9135,84.0504,IN,26.8242,75.812202,IN,996.770190450022,1.66,True,True,107,125,IN → IN
JRG,JSA,Domestic,21.9135,84.0504,IN,26.8887,70.864998,IN,1444.1644425185275,2.41,True,True,107,126,IN → IN
JRG,IXJ,Domestic,21.9135,84.0504,IN,32.688849,74.838152,IN,1503.1210861599725,2.51,True,True,107,127,IN → IN
JRG,KQH,Domestic,21.9135,84.0504,IN,26.591007,74.812956,IN,1070.7276968131468,1.78,True,True,107,128,IN → IN
JRG,KTU,Domestic,21.9135,84.0504,IN,25.160200119,75.84559631350001,IN,910.7483543039834,1.52,True,True,107,129,IN → IN
JRG,LUH,Domestic,21.9135,84.0504,IN,30.854700088500977,75.95259857177734,IN,1279.305323482915,2.13,True,True,107,130,IN → IN
JRG,IXL,Domestic,21.9135,84.0504,IN,34.135899,77.546501,IN,1500.5539317999076,2.5,True,True,107,131,IN → IN
JRG,LKO,Domestic,21.9135,84.0504,IN,26.7605991364,80.8892974854,IN,626.862945465016,1.04,True,True,107,132,IN → IN
JRG,MZS,Domestic,21.9135,84.0504,IN,28.81746,78.92187,IN,924.2796011257724,1.54,True,True,107,133,IN → IN
JRG,IXP,Domestic,21.9135,84.0504,IN,32.233611,75.634444,IN,1416.890626057812,2.36,True,True,107,134,IN → IN
JRG,PGH,Domestic,21.9135,84.0504,IN,29.0334,79.473701,IN,915.0869199616966,1.53,True,True,107,135,IN → IN
JRG,SLV,Domestic,21.9135,84.0504,IN,31.0818,77.068001,IN,1232.967709800628,2.05,True,True,107,136,IN → IN
JRG,SWN,Domestic,21.9135,84.0504,IN,29.994303,77.42456,IN,1115.745836013161,1.86,True,True,107,137,IN → IN
JRG,SXR,Domestic,21.9135,84.0504,IN,33.987099,74.7742,IN,1620.642647344014,2.7,True,True,107,138,IN → IN
JRG,TNI,Domestic,21.9135,84.0504,IN,24.56262,80.852927,IN,439.8511000413209,0.73,True,True,107,139,IN → IN
JRG,VSV,Domestic,21.9135,84.0504,IN,27.499732,82.032927,IN,653.6966757726482,1.09,True,True,107,140,IN → IN
JRG,AGX,Domestic,21.9135,84.0504,IN,10.8237,72.176003,IN,1765.9995908394624,2.94,True,True,107,141,IN → IN
JRG,BEP,Domestic,21.9135,84.0504,IN,15.162799835205078,76.88279724121094,IN,1064.66325384628,1.77,True,True,107,142,IN → IN
JRG,BLR,Domestic,21.9135,84.0504,IN,13.1979,77.706299,IN,1179.1499822489222,1.97,True,True,107,143,IN → IN
JRG,IXX,Domestic,21.9135,84.0504,IN,17.9081,77.487099,IN,817.8511733448059,1.36,True,True,107,144,IN → IN
JRG,VGA,Domestic,21.9135,84.0504,IN,16.530399,80.796799,IN,689.1082558247247,1.15,True,True,107,145,IN → IN
JRG,CJB,Domestic,21.9135,84.0504,IN,11.029999733,77.0434036255,IN,1421.4919223847787,2.37,True,True,107,146,IN → IN
JRG,COK,Domestic,21.9135,84.0504,IN,10.151047,76.400838,IN,1541.421737692595,2.57,True,True,107,147,IN → IN
JRG,CCJ,Domestic,21.9135,84.0504,IN,11.1368,75.955299,IN,1475.7260244988363,2.46,True,True,107,148,IN → IN
JRG,CDP,Domestic,21.9135,84.0504,IN,14.513154,78.769183,IN,993.8333468262748,1.66,True,True,107,149,IN → IN
JRG,CBD,Domestic,21.9135,84.0504,IN,9.153056,92.819273,IN,1700.3499658647384,2.83,True,True,107,150,IN → IN
JRG,GOX,Domestic,21.9135,84.0504,IN,15.744257,73.860625,IN,1272.337859822984,2.12,True,True,107,151,IN → IN
JRG,GBI,Domestic,21.9135,84.0504,IN,17.308154,76.965246,IN,901.3942403373832,1.5,True,True,107,152,IN → IN
JRG,GOI,Domestic,21.9135,84.0504,IN,15.3808,73.831398,IN,1298.0133854657092,2.16,True,True,107,153,IN → IN
JRG,HYD,Domestic,21.9135,84.0504,IN,17.231318,78.429855,IN,785.8271479426709,1.31,True,True,107,154,IN → IN
JRG,BPM,Domestic,21.9135,84.0504,IN,17.4531,78.467598,IN,766.3994825700994,1.28,True,True,107,155,IN → IN
JRG,VDY,Domestic,21.9135,84.0504,IN,15.175921,76.63303,IN,1082.446643063235,1.8,True,True,107,156,IN → IN
JRG,CNN,Domestic,21.9135,84.0504,IN,11.918614,75.547211,IN,1432.0223525559377,2.39,True,True,107,157,IN → IN
JRG,KJB,Domestic,21.9135,84.0504,IN,15.716288,78.16923,IN,926.0098005085272,1.54,True,True,107,158,IN → IN
JRG,IXM,Domestic,21.9135,84.0504,IN,9.83450984955,78.09339904790001,IN,1485.938099563842,2.48,True,True,107,159,IN → IN
JRG,IXE,Domestic,21.9135,84.0504,IN,12.9612998962,74.8900985718,IN,1390.1663314805069,2.32,True,True,107,160,IN → IN
JRG,MAA,Domestic,21.9135,84.0504,IN,12.990005,80.169296,IN,1074.056176654536,1.79,True,True,107,161,IN → IN
JRG,MYQ,Domestic,21.9135,84.0504,IN,12.23,76.655833,IN,1332.3852169545082,2.22,True,True,107,162,IN → IN
JRG,NVY,Domestic,21.9135,84.0504,IN,11.612956,79.527382,IN,1242.162223444789,2.07,True,True,107,163,IN → IN
JRG,IXZ,Domestic,21.9135,84.0504,IN,11.641208,92.729643,IN,1468.1350974820332,2.45,True,True,107,164,IN → IN
JRG,PNY,Domestic,21.9135,84.0504,IN,11.968,79.812,IN,1193.9784397939345,1.99,True,True,107,165,IN → IN
JRG,PUT,Domestic,21.9135,84.0504,IN,14.1492996216,77.7910995483,IN,1087.3982052995832,1.81,True,True,107,166,IN → IN
JRG,RMD,Domestic,21.9135,84.0504,IN,18.701,79.3923,IN,602.8804921306516,1.0,True,True,107,167,IN → IN
JRG,RJA,Domestic,21.9135,84.0504,IN,17.105799,81.813204,IN,583.7167177369888,0.97,True,True,107,168,IN → IN
JRG,SXV,Domestic,21.9135,84.0504,IN,11.78330039978,78.06559753418,IN,1293.4900805149657,2.16,True,True,107,169,IN → IN
JRG,TJV,Domestic,21.9135,84.0504,IN,10.723835,79.109457,IN,1350.929443805907,2.25,True,True,107,170,IN → IN
JRG,TCR,Domestic,21.9135,84.0504,IN,8.724241,78.025803,IN,1601.8780222129838,2.67,True,True,107,171,IN → IN
